Genes	Count	nr_ssu	slen	Gene_normalized	sample_id	Phenotype
blaOXA-299_1_APQD01000016_1	155	59516	277	0.00676940800192552	SRR17656810_unique_run_id	Beta-lactam
aadA8_1_AF326210_1	155	29851	263	0.01421508829722476	SRR18313618_unique_run_id	Aminoglycoside
mph(E)_1_DQ839391_1	154	1828	294	0.2063144732728978	SRR29811072_unique_run_id	Macrolide
tet(34)_1_AB061440_1	154	39081	154	0.018423274737084515	SRR26541424_unique_run_id	Tetracycline
blaOXA-5_1_AF347074_1	154	47715	267	0.008703361602774903	ERR10466835_unique_run_id	Beta-lactam
aadA8_1_AF326210_1	154	2103	263	0.20047406475268897	SRR29811082_unique_run_id	Aminoglycoside
sul1_5_EU780013_1	154	71425	288	0.005390269513475674	SRR17656795_unique_run_id	Folate pathway antagonist
tet(G)_3_S52437_1	153	26209	393	0.010695003377139547	SRR18313619_unique_run_id	Tetracycline
msr(E)_1_FR751518_1	153	28525	491	0.007865326981191688	SRR18313617_unique_run_id	Multiple
sul2_7_HM486907_1	151	72555	283	0.005294874389186417	SRR17656794_unique_run_id	Folate pathway antagonist
tet(L)_1_HM235948_1	150	104385	460	0.0022491987229549476	SRR17656802_unique_run_id	Tetracycline
floR_1_AF071555_1	150	72555	404	0.003684470162955928	SRR17656794_unique_run_id	Amphenicol
tet(35)_1_AF353562_1	149	79794	369	0.00364352842716336	DRR528405_unique_run_id	Tetracycline
blaOXA-275_1_APPJ01000001_1	149	104385	281	0.0036574159067931694	SRR17656802_unique_run_id	Beta-lactam
floR_1_AF071555_1	148	22803	404	0.011567003299461639	SRR18313637_unique_run_id	Amphenicol
sul1_5_EU780013_1	147	1828	288	0.2010393873085339	SRR29811072_unique_run_id	Folate pathway antagonist
tet(35)_1_AF353562_1	147	39081	369	0.007339353350545864	SRR26541424_unique_run_id	Tetracycline
tet(G)_3_S52437_1	147	40174	393	0.006703663491293788	SRR17656797_unique_run_id	Tetracycline
msr(E)_1_FR751518_1	146	2396	491	0.08935462702603456	SRR29811066_unique_run_id	Multiple
OqxB_1_EU370913_1	145	33175	1050	0.002997093336204113	SRR17656812_unique_run_id	Multiple
OqxA_1_EU370913_1	145	73466	391	0.003634438687750403	SRR8369861_unique_run_id	Multiple
blaADC-25_1_EF016355_1	144	71425	383	0.0037900589546448604	SRR17656795_unique_run_id	Beta-lactam
floR_1_AF071555_1	144	27634	404	0.009286880776085136	SRR17458639_unique_run_id	Amphenicol
blaOXA-212_1_JN861780_1	144	54405	274	0.0069551357519334915	SRR17656811_unique_run_id	Beta-lactam
tet(A)_6_AF534183_1	143	22669	424	0.01071199385412878	SRR18313636_unique_run_id	Tetracycline
blaDHA-1_1_Y16410_1	143	79177	379	0.0034310755538766004	DRR528401_unique_run_id	Beta-lactam
OqxB_1_EU370913_1	143	76499	1050	0.0012818094727662173	SRR14061757_unique_run_id	Multiple
mph(E)_1_DQ839391_1	143	61484	294	0.005695857160117316	SRR17656803_unique_run_id	Macrolide
blaOXA-280_1_APPZ01000001_1	142	61484	275	0.006046805968736878	SRR17656803_unique_run_id	Beta-lactam
tet(X)_1_GU014535_1	142	22669	388	0.011624030819143996	SRR18313636_unique_run_id	Tetracycline
OqxB_1_EU370913_1	140	20705	1050	0.004636561217097319	SRR18313642_unique_run_id	Multiple
tet(A)_6_AF534183_1	140	28251	424	0.008415130404467232	SRR18313613_unique_run_id	Tetracycline
tet(C)_1_NC_003123_1	139	71425	396	0.003538358736118624	SRR17656795_unique_run_id	Tetracycline
tet(X)_1_GU014535_1	138	17163	388	0.014920612610080064	SRR18313622_unique_run_id	Tetracycline
blaOXA-212_1_JN861780_1	138	59516	274	0.006092945379835295	SRR17656810_unique_run_id	Beta-lactam
msr(E)_1_FR751518_1	137	49816	491	0.004032763175410153	ERR10466834_unique_run_id	Multiple
sul2_7_HM486907_1	136	20339	283	0.017011999957608985	SRR18313645_unique_run_id	Folate pathway antagonist
sul2_7_HM486907_1	135	23629	283	0.014535651002010317	SRR18313616_unique_run_id	Folate pathway antagonist
blaFOX-1_1_X77455_1	135	73466	382	0.0034635104916574296	SRR8369861_unique_run_id	Beta-lactam
lsa(E)_1_JX560992_1	135	23935	494	0.008220644813170624	SRR24947116_unique_run_id	Multiple
tet(C)_1_NC_003123_1	135	23629	396	0.010387851599921514	SRR18313616_unique_run_id	Tetracycline
floR_1_AF071555_1	134	22669	404	0.01053473382981688	SRR18313636_unique_run_id	Amphenicol
sul1_5_EU780013_1	133	22623	288	0.01469743181717721	SRR18313631_unique_run_id	Folate pathway antagonist
floR_1_AF071555_1	133	28409	404	0.008343472243665636	SRR18313615_unique_run_id	Amphenicol
OqxB_1_EU370913_1	133	71286	1050	0.0012793535897651714	SRR14061758_unique_run_id	Multiple
sul1_5_EU780013_1	132	59516	288	0.005544727468243834	SRR17656810_unique_run_id	Folate pathway antagonist
msr(E)_1_FR751518_1	132	34187	491	0.005661922800659628	SRR17656800_unique_run_id	Multiple
ere(A)_6_DQ157752_1	132	32914	406	0.007112130702762925	SRR18313620_unique_run_id	Macrolide
OqxB_1_EU370913_1	132	78075	1050	0.001159324825030877	SRR14061752_unique_run_id	Multiple
tet(G)_3_S52437_1	132	24473	393	0.00988158628156345	SRR18313634_unique_run_id	Tetracycline
qnrB4_1_DQ303921_1	131	67198	214	0.006558940199878001	DRR528403_unique_run_id	Quinolone
mef(B)_1_FJ196385_1	131	23935	409	0.009634896467255703	SRR24947116_unique_run_id	Macrolide
tet(A)_6_AF534183_1	131	22276	424	0.009986210728527529	SRR18313630_unique_run_id	Tetracycline
tet(33)_1_AY255627_1	130	70517	407	0.003261276429448643	SRR17656798_unique_run_id	Tetracycline
tet(X)_1_GU014535_1	130	13631	388	0.01769768273802816	SRR18313632_unique_run_id	Tetracycline
tet(35)_1_AF353562_1	130	63069	369	0.004021921016432254	DRR528404_unique_run_id	Tetracycline
sul1_5_EU780013_1	129	14141	288	0.02280602503359027	SRR18313640_unique_run_id	Folate pathway antagonist
tet(36)_1_AJ514254_1	129	72555	640	0.0020002067397146992	SRR17656794_unique_run_id	Tetracycline
blaOXA-212_1_JN861780_1	129	70517	274	0.004807040886449806	SRR17656798_unique_run_id	Beta-lactam
tet(C)_1_NC_003123_1	128	20339	396	0.011442414707078654	SRR18313645_unique_run_id	Tetracycline
aadA24_1_AM711129_1	128	28525	259	0.0124743248319059	SRR18313617_unique_run_id	Aminoglycoside
sul1_5_EU780013_1	128	87972	288	0.003637521029418451	SRR17656801_unique_run_id	Folate pathway antagonist
aph(3'')-Ib_1_M28829_1	128	26209	267	0.013169847736496727	SRR18313619_unique_run_id	Aminoglycoside
sul2_7_HM486907_1	127	28525	283	0.011327240688380102	SRR18313617_unique_run_id	Folate pathway antagonist
floR_1_AF071555_1	127	34187	404	0.006620546806194353	SRR17656800_unique_run_id	Amphenicol
blaOXA-304_1_APSC01000007_1	127	87972	273	0.0038074052533198623	SRR17656801_unique_run_id	Beta-lactam
TOprJ1_1_MK347425_1	126	32914	477	0.0057783520460984086	SRR18313620_unique_run_id	Tetracycline
sul1_5_EU780013_1	126	23666	288	0.013310234091101157	SRR18313626_unique_run_id	Folate pathway antagonist
OqxB_1_EU370913_1	126	79359	1050	0.0010887233962121499	SRR14061753_unique_run_id	Multiple
cmx_1_U85507_1	126	61484	391	0.003773672180698332	SRR17656803_unique_run_id	Amphenicol
sul1_5_EU780013_1	125	27099	288	0.011531790840990442	SRR18313612_unique_run_id	Folate pathway antagonist
tet(A)_6_AF534183_1	125	75010	424	0.002829811371062475	SRR17656799_unique_run_id	Tetracycline
tet(X)_1_GU014535_1	125	16189	388	0.014328171158601395	SRR18313624_unique_run_id	Tetracycline
blaPAU-1_1_MH053445_1	125	28525	293	0.0107683518140186	SRR18313617_unique_run_id	Beta-lactam
OqxB_1_EU370913_1	124	69894	1050	0.0012165360607286953	SRR14061759_unique_run_id	Multiple
blaOXA-299_1_APQD01000016_1	123	54405	277	0.005876503838539474	SRR17656811_unique_run_id	Beta-lactam
OqxB_1_EU370913_1	123	27470	1050	0.003070362473347548	SRR8369862_unique_run_id	Multiple
sul1_5_EU780013_1	123	15780	288	0.019486692015209122	SRR18313643_unique_run_id	Folate pathway antagonist
blaACT-9_1_HQ693810_1	123	87972	380	0.0026491682760304116	SRR17656801_unique_run_id	Beta-lactam
sul1_5_EU780013_1	122	16189	288	0.01883995305454321	SRR18313624_unique_run_id	Folate pathway antagonist
tet(O/32/O)_4_AIOQ01000025_1	122	23935	639	0.005743254177246474	SRR24947116_unique_run_id	Tetracycline
blaOXA-280_1_APPZ01000001_1	122	104385	275	0.0030600007838116764	SRR17656802_unique_run_id	Beta-lactam
aph(6)-Id_1_M28829_1	122	20339	278	0.015535238852528775	SRR18313645_unique_run_id	Aminoglycoside
OqxB_1_EU370913_1	122	54405	1050	0.0015376737957383119	SRR17656811_unique_run_id	Multiple
floR_1_AF071555_1	122	32914	404	0.006605874174340932	SRR18313620_unique_run_id	Amphenicol
blaGES-1_1_HQ170511_1	122	23629	287	0.012952842598926526	SRR18313616_unique_run_id	Beta-lactam
tet(G)_3_S52437_1	121	20773	393	0.010671515395608584	SRR18313644_unique_run_id	Tetracycline
cfxA_1_U38243_1	121	73466	321	0.0036942513429188807	SRR8369861_unique_run_id	Beta-lactam
blaOXA-304_1_APSC01000007_1	120	61484	273	0.005147412603010808	SRR17656803_unique_run_id	Beta-lactam
mdt(A)_1_X92946_1	120	104385	418	0.0019801558135105757	SRR17656802_unique_run_id	Multiple
blaACT-1_1_U58495_1	120	87972	381	0.002577770808249296	SRR17656801_unique_run_id	Beta-lactam
tet(G)_3_S52437_1	120	20339	393	0.01080915129771743	SRR18313645_unique_run_id	Tetracycline
tet(34)_1_AB061440_1	120	52889	154	0.010607857230028193	SRR26541426_unique_run_id	Tetracycline
tet(X)_1_GU014535_1	119	17473	388	0.01263805541509994	SRR18313647_unique_run_id	Tetracycline
catA2_1_X53796_1	118	79177	213	0.005037741256130186	DRR528401_unique_run_id	Amphenicol
sul1_5_EU780013_1	118	13702	288	0.021529703692891547	SRR18313639_unique_run_id	Folate pathway antagonist
sul1_5_EU780013_1	117	24376	288	0.011999507712504102	SRR18313628_unique_run_id	Folate pathway antagonist
ere(D)_1_KP265721_1	117	70517	408	0.002927954794379995	SRR17656798_unique_run_id	Macrolide
tet(C)_1_NC_003123_1	117	33486	396	0.006352722711798146	SRR17656809_unique_run_id	Tetracycline
blaOXA-299_1_APQD01000016_1	117	75010	277	0.004054333068466924	SRR17656799_unique_run_id	Beta-lactam
OqxB_1_EU370913_1	116	72011	1050	0.0011045931474754848	SRR14061756_unique_run_id	Multiple
ant(3'')-Ia_1_X02340_1	116	23629	323	0.010943156773168093	SRR18313616_unique_run_id	Aminoglycoside
mph(E)_1_DQ839391_1	116	33175	294	0.008563123817726035	SRR17656812_unique_run_id	Macrolide
sul1_5_EU780013_1	116	15891	288	0.018249323516455855	SRR18313646_unique_run_id	Folate pathway antagonist
aph(6)-Id_1_M28829_1	116	34187	278	0.008787891733005499	SRR17656800_unique_run_id	Aminoglycoside
sul1_5_EU780013_1	116	24656	288	0.011761842959117455	SRR18313627_unique_run_id	Folate pathway antagonist
floR_1_AF071555_1	115	28251	404	0.007254627979523024	SRR18313613_unique_run_id	Amphenicol
aadA8_1_AF326210_1	115	70517	263	0.004464581552510785	SRR17656798_unique_run_id	Aminoglycoside
blaOXA-212_1_JN861780_1	114	104385	274	0.0028697805603833926	SRR17656802_unique_run_id	Beta-lactam
tet(35)_1_AF353562_1	114	40964	369	0.005430109959726684	ERR4801155_unique_run_id	Tetracycline
cphA1_4_AY261376_1	114	73466	254	0.004398628022475874	SRR8369861_unique_run_id	Beta-lactam
blaOXA-392_1_AB901044_1	114	29851	276	0.009962524014198053	SRR18313618_unique_run_id	Beta-lactam
aadA8_1_AF326210_1	114	26209	263	0.011907789490360247	SRR18313619_unique_run_id	Aminoglycoside
erm(F)_3_M17808_1	114	24015	266	0.012849112162041581	SRR18313629_unique_run_id	Multiple
sul1_5_EU780013_1	113	34187	288	0.008263374967092755	SRR17656800_unique_run_id	Folate pathway antagonist
sul1_11_DQ914960_1	113	32914	293	0.008436506680663912	SRR18313620_unique_run_id	Folate pathway antagonist
tet(Y)_1_EF495198_1	113	75010	391	0.0027740546784725375	SRR17656799_unique_run_id	Tetracycline
sul2_7_HM486907_1	113	33486	283	0.00858541378718684	SRR17656809_unique_run_id	Folate pathway antagonist
tet(A)_6_AF534183_1	112	59516	424	0.003195589072607081	SRR17656810_unique_run_id	Tetracycline
msr(E)_1_FR751518_1	112	47715	491	0.0034420256218343263	ERR10466835_unique_run_id	Multiple
sul1_5_EU780013_1	112	17163	288	0.016314164190409604	SRR18313622_unique_run_id	Folate pathway antagonist
sul1_5_EU780013_1	111	22276	288	0.012457353205243311	SRR18313630_unique_run_id	Folate pathway antagonist
OqxB_1_EU370913_1	111	34187	1050	0.00222641020605159	SRR17656800_unique_run_id	Multiple
sul2_7_HM486907_1	111	26209	283	0.010775032502389396	SRR18313619_unique_run_id	Folate pathway antagonist
blaCEPH-A3_1_AY112998_1	111	79177	254	0.003973952906669091	DRR528401_unique_run_id	Beta-lactam
msr(E)_1_FR751518_1	110	32914	491	0.0049007553722365035	SRR18313620_unique_run_id	Multiple
floR_1_AF071555_1	109	14597	404	0.013308037661339608	SRR17458622_unique_run_id	Amphenicol
blaOXA-280_1_APPZ01000001_1	109	70517	275	0.004046993181528116	SRR17656798_unique_run_id	Beta-lactam
blaGES-1_1_HQ170511_1	109	27099	287	0.010090758970881448	SRR18313612_unique_run_id	Beta-lactam
blaDHA-1_1_Y16410_1	109	52971	379	0.003909143495602139	DRR528402_unique_run_id	Beta-lactam
sul1_5_EU780013_1	109	12853	288	0.02120127596670038	SRR18313638_unique_run_id	Folate pathway antagonist
blaOXA-118_1_AF371964_1	108	58081	266	0.005033157608644293	ERR10466839_unique_run_id	Beta-lactam
tet(G)_3_S52437_1	108	72555	393	0.0027270704351160823	SRR17656794_unique_run_id	Tetracycline
vanM_1_FJ349556_1	108	104385	226	0.0032961708718702593	SRR17656802_unique_run_id	Glycopeptide
floR_1_AF071555_1	108	24659	404	0.0078054766018391866	SRR17458635_unique_run_id	Amphenicol
sul1_5_EU780013_1	107	24015	288	0.011138871538621696	SRR18313629_unique_run_id	Folate pathway antagonist
tet(G)_1_AF133139_1	107	23629	391	0.008338619835026512	SRR18313616_unique_run_id	Tetracycline
sul1_5_EU780013_1	107	54405	288	0.004916827497472659	SRR17656811_unique_run_id	Folate pathway antagonist
floR_1_AF071555_1	107	97396	404	0.0019579147943132235	SRR17656796_unique_run_id	Amphenicol
tet(36)_1_AJ514254_1	107	40174	640	0.002996340917011002	SRR17656797_unique_run_id	Tetracycline
aadA8_1_AF326210_1	107	28525	263	0.01026915886604706	SRR18313617_unique_run_id	Aminoglycoside
msr(E)_1_FR751518_1	106	43172	491	0.0036004327312546816	ERR10466833_unique_run_id	Multiple
tet(A)_6_AF534183_1	106	22623	424	0.007956504442381647	SRR18313631_unique_run_id	Tetracycline
aph(6)-Id_1_M28829_1	106	20773	278	0.013215826991802794	SRR18313644_unique_run_id	Aminoglycoside
blaOXA-334_1_KF203108_1	106	104385	274	0.002668392450882804	SRR17656802_unique_run_id	Beta-lactam
ampH_1_AJ276031_1	105	73466	264	0.0038979070095504905	SRR8369861_unique_run_id	Beta-lactam
aph(3'')-Ib_1_M28829_1	105	27634	267	0.010246293240780574	SRR17458639_unique_run_id	Aminoglycoside
aph(6)-Id_1_M28829_1	105	33486	278	0.008121078840206816	SRR17656809_unique_run_id	Aminoglycoside
tet(A)_6_AF534183_1	105	24376	424	0.007314649113572893	SRR18313628_unique_run_id	Tetracycline
blaACT-1_1_U58495_1	105	71425	381	0.0027780916604885366	SRR17656795_unique_run_id	Beta-lactam
floR_1_AF071555_1	105	13861	404	0.013500376081905139	SRR17458606_unique_run_id	Amphenicol
tet(A)_6_AF534183_1	105	54405	424	0.003277306990027623	SRR17656811_unique_run_id	Tetracycline
mph(E)_1_DQ839391_1	104	71425	294	0.003565892580343303	SRR17656795_unique_run_id	Macrolide
blaPAU-1_1_MH053445_1	104	29851	293	0.008561292416727768	SRR18313618_unique_run_id	Beta-lactam
aadA8_1_AF326210_1	104	1828	263	0.15575209458278907	SRR29811072_unique_run_id	Aminoglycoside
cmlA1_1_M64556_1	104	29851	419	0.005986774888069775	SRR18313618_unique_run_id	Amphenicol
aph(3'')-Ib_1_M28829_1	103	87972	267	0.0031572865114896107	SRR17656801_unique_run_id	Aminoglycoside
sul1_11_DQ914960_1	103	23629	293	0.010711659488246714	SRR18313616_unique_run_id	Folate pathway antagonist
tet(X)_1_GU014535_1	102	24015	388	0.007881671893211074	SRR18313629_unique_run_id	Tetracycline
aadA12_1_AY665771_1	102	32914	263	0.008483913949268874	SRR18313620_unique_run_id	Aminoglycoside
blaOXA-280_1_APPZ01000001_1	102	54405	275	0.004908639747349425	SRR17656811_unique_run_id	Beta-lactam
msr(E)_1_FR751518_1	102	23629	491	0.006330030954575391	SRR18313616_unique_run_id	Multiple
aph(3'')-Ib_1_M28829_1	102	33486	267	0.00821406497566986	SRR17656809_unique_run_id	Aminoglycoside
tet(A)_6_AF534183_1	102	24015	424	0.007212473336240322	SRR18313629_unique_run_id	Tetracycline
blaOXA-280_1_APPZ01000001_1	102	59516	275	0.004487105071821786	SRR17656810_unique_run_id	Beta-lactam
tet(A)_6_AF534183_1	101	19501	424	0.00879490456706139	SRR18313625_unique_run_id	Tetracycline
floR_1_AF071555_1	101	26209	404	0.00686786981571216	SRR18313619_unique_run_id	Amphenicol
aph(3'')-Ib_1_M28829_1	101	20773	267	0.013111228544832126	SRR18313644_unique_run_id	Aminoglycoside
aph(6)-Id_1_M28829_1	101	24659	278	0.010608002506709504	SRR17458635_unique_run_id	Aminoglycoside
sul1_5_EU780013_1	101	75010	288	0.0033662178376216503	SRR17656799_unique_run_id	Folate pathway antagonist
floR_1_AF071555_1	101	17411	404	0.01033829188444087	SRR17458636_unique_run_id	Amphenicol
sul1_5_EU780013_1	100	19501	288	0.012819855392031178	SRR18313625_unique_run_id	Folate pathway antagonist
floR_1_AF071555_1	100	15162	404	0.011754242301950811	SRR17458620_unique_run_id	Amphenicol
floR_1_AF071555_1	100	20339	404	0.00876236893564965	SRR18313645_unique_run_id	Amphenicol
sul1_5_EU780013_1	99	22784	288	0.010862886235955056	SRR18313635_unique_run_id	Folate pathway antagonist
sul1_11_DQ914960_1	99	29851	293	0.0081496918197697	SRR18313618_unique_run_id	Folate pathway antagonist
sul1_5_EU780013_1	99	18315	288	0.013513513513513514	SRR18313633_unique_run_id	Folate pathway antagonist
sul2_7_HM486907_1	99	24473	283	0.010291864157211401	SRR18313634_unique_run_id	Folate pathway antagonist
tet(X)_1_GU014535_1	98	24656	388	0.007375716665440167	SRR18313627_unique_run_id	Tetracycline
OqxB_1_EU370913_1	98	30853	1050	0.002178070203869964	SRR8369863_unique_run_id	Multiple
tet(X)_1_GU014535_1	98	28409	388	0.006401340071917096	SRR18313615_unique_run_id	Tetracycline
floR_1_AF071555_1	98	71425	404	0.0024452707783904045	SRR17656795_unique_run_id	Amphenicol
catA2_1_X53796_1	97	52971	213	0.0061899402303838315	DRR528402_unique_run_id	Amphenicol
OqxB_1_EU370913_1	97	78654	1050	0.0008456567461831021	SRR14061760_unique_run_id	Multiple
sul1_11_DQ914960_1	97	28409	293	0.008390361320145985	SRR18313615_unique_run_id	Folate pathway antagonist
sul2_7_HM486907_1	97	40174	283	0.006142889737064265	SRR17656797_unique_run_id	Folate pathway antagonist
sul2_7_HM486907_1	97	14141	283	0.017451697354983364	SRR18313640_unique_run_id	Folate pathway antagonist
sul1_11_DQ914960_1	97	26209	293	0.009094653544356034	SRR18313619_unique_run_id	Folate pathway antagonist
mph(E)_1_DQ839391_1	97	32914	294	0.007217324555148668	SRR18313620_unique_run_id	Macrolide
OqxB_1_EU370913_1	97	89166	1050	0.0007459601834139214	SRR14061754_unique_run_id	Multiple
tet(A)_6_AF534183_1	96	13951	424	0.011685102711241365	SRR18313641_unique_run_id	Tetracycline
sul1_11_DQ914960_1	96	72555	293	0.0032513877315149646	SRR17656794_unique_run_id	Folate pathway antagonist
ere(D)_1_KP265721_1	96	59516	408	0.0028464911066920216	SRR17656810_unique_run_id	Macrolide
aph(6)-Id_1_M28829_1	96	71425	278	0.0034810373612205792	SRR17656795_unique_run_id	Aminoglycoside
OqxB_1_EU370913_1	96	15780	1050	0.004171645844649647	SRR18313643_unique_run_id	Multiple
aph(3'')-Ib_1_M28829_1	96	34187	267	0.007572363895468512	SRR17656800_unique_run_id	Aminoglycoside
aph(3'')-Ib_1_M28829_1	95	24659	267	0.01038889554649008	SRR17458635_unique_run_id	Aminoglycoside
ere(D)_1_KP265721_1	94	53729	408	0.0030873895464493374	ERR10466840_unique_run_id	Macrolide
tmexD1_1_MK347425_1	94	28409	1044	0.002281938336685436	SRR18313615_unique_run_id	Tetracycline
sul1_11_DQ914960_1	94	25084	293	0.009208649381763282	SRR18313614_unique_run_id	Folate pathway antagonist
OqxB_1_EU370913_1	93	18366	1050	0.003472254632006347	SRR15530474_unique_run_id	Multiple
tet(G)_1_AF133139_1	93	24473	391	0.0069976380881357535	SRR18313634_unique_run_id	Tetracycline
aadA8_1_AF326210_1	93	22803	263	0.011165230910681655	SRR18313637_unique_run_id	Aminoglycoside
ere(A)_6_DQ157752_1	93	23629	406	0.006979817528223126	SRR18313616_unique_run_id	Macrolide
msr(E)_1_FR751518_1	93	23935	491	0.005697712363380626	SRR24947116_unique_run_id	Multiple
aph(6)-Id_1_M28829_1	93	27634	278	0.008716194157650648	SRR17458639_unique_run_id	Aminoglycoside
sul2_7_HM486907_1	93	20773	283	0.011390159045472012	SRR18313644_unique_run_id	Folate pathway antagonist
tet(A)_6_AF534183_1	92	27099	424	0.005765025096658165	SRR18313612_unique_run_id	Tetracycline
blaOXA-296_1_APOH01000009_1	92	11237	284	0.020756379515859957	SRR29811086_unique_run_id	Beta-lactam
TOprJ1_1_MK347425_1	92	67198	477	0.002066548476566295	DRR528403_unique_run_id	Tetracycline
