run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	experiment_title	experiment_alias	Sampletype	Substrate	Location	Latitude	Longitude	fastq_ftp	sample_title
DRR528401	SAMD00736388	DRX512276	PRJDB17400	256318	metagenome	Illumina NovaSeq 6000 sequencing: Illumina NovaSeq 6000 paired end sequencing of SAMD00736388	PA1	Plastic	Undefined plastic	A1	35.834	139.607	ftp.sra.ebi.ac.uk/vol1/fastq/DRR528/DRR528401/DRR528401_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR528/DRR528401/DRR528401_2.fastq.gz	
DRR528614	SAMD00736386	DRX512487	PRJDB17400	256318	metagenome	Illumina NovaSeq 6000 sequencing: Illumina NovaSeq 6000 paired end sequencing of SAMD00736386	WT1	Water	Freshwater	T1	35.911	140.496	ftp.sra.ebi.ac.uk/vol1/fastq/DRR528/DRR528614/DRR528614_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR528/DRR528614/DRR528614_2.fastq.gz	
DRR528402	SAMD00736389	DRX512277	PRJDB17400	256318	metagenome	Illumina NovaSeq 6000 sequencing: Illumina NovaSeq 6000 paired end sequencing of SAMD00736389	PA2	Plastic	Undefined plastic	A2	35.648	139.841	ftp.sra.ebi.ac.uk/vol1/fastq/DRR528/DRR528402/DRR528402_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR528/DRR528402/DRR528402_2.fastq.gz	
DRR528404	SAMD00736391	DRX512279	PRJDB17400	256318	metagenome	Illumina NovaSeq 6000 sequencing: Illumina NovaSeq 6000 paired end sequencing of SAMD00736391	PT2-1	Plastic	Undefined plastic	T2	35.745	140.86	ftp.sra.ebi.ac.uk/vol1/fastq/DRR528/DRR528404/DRR528404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR528/DRR528404/DRR528404_2.fastq.gz	
DRR528613	SAMD00736385	DRX512486	PRJDB17400	256318	metagenome	Illumina NovaSeq 6000 sequencing: Illumina NovaSeq 6000 paired end sequencing of SAMD00736385	WA2	Water	Freshwater	A2	35.648	139.841	ftp.sra.ebi.ac.uk/vol1/fastq/DRR528/DRR528613/DRR528613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR528/DRR528613/DRR528613_2.fastq.gz	
DRR528403	SAMD00736390	DRX512278	PRJDB17400	256318	metagenome	Illumina NovaSeq 6000 sequencing: Illumina NovaSeq 6000 paired end sequencing of SAMD00736390	PT1	Plastic	Undefined plastic	T1	35.911	140.496	ftp.sra.ebi.ac.uk/vol1/fastq/DRR528/DRR528403/DRR528403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR528/DRR528403/DRR528403_2.fastq.gz	
DRR528405	SAMD00736392	DRX512280	PRJDB17400	256318	metagenome	Illumina NovaSeq 6000 sequencing: Illumina NovaSeq 6000 paired end sequencing of SAMD00736392	PT2-2	Plastic	Undefined plastic	T2	35.745	140.86	ftp.sra.ebi.ac.uk/vol1/fastq/DRR528/DRR528405/DRR528405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR528/DRR528405/DRR528405_2.fastq.gz	
DRR528612	SAMD00736384	DRX512485	PRJDB17400	256318	metagenome	Illumina NovaSeq 6000 sequencing: Illumina NovaSeq 6000 paired end sequencing of SAMD00736384	WA1	Water	Freshwater	A1	35.834	139.607	ftp.sra.ebi.ac.uk/vol1/fastq/DRR528/DRR528612/DRR528612_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR528/DRR528612/DRR528612_2.fastq.gz	
DRR528615	SAMD00736387	DRX512488	PRJDB17400	256318	metagenome	Illumina NovaSeq 6000 sequencing: Illumina NovaSeq 6000 paired end sequencing of SAMD00736387	WT2	Water	Freshwater	T2	35.745	140.86	ftp.sra.ebi.ac.uk/vol1/fastq/DRR528/DRR528615/DRR528615_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR528/DRR528615/DRR528615_2.fastq.gz	
ERR1995201	SAMEA4461980	ERX2055070	PRJEB15404	256318	metagenome	Illumina HiSeq 2500 paired end sequencing	ena-EXPERIMENT-TEXAS A&M CORPUS CHRISTI-31-05-2017-21:20:37:543-1	Plastic	PET	1	27.5441666666667	-97.2854722222222	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1995201/ERR1995201_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1995201/ERR1995201_2.fastq.gz	PET 1
ERR1995202	SAMEA4461981	ERX2055071	PRJEB15404	256318	metagenome	Illumina HiSeq 2500 paired end sequencing	ena-EXPERIMENT-TEXAS A&M CORPUS CHRISTI-31-05-2017-21:20:37:543-2	Plastic	PET	2	27.5441666666667	-97.2854722222222	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/002/ERR1995202/ERR1995202_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/002/ERR1995202/ERR1995202_2.fastq.gz	PET 2
ERR1995206	SAMEA4461979	ERX2055075	PRJEB15404	256318	metagenome	Illumina HiSeq 2500 paired end sequencing	ena-EXPERIMENT-TEXAS A&M CORPUS CHRISTI-31-05-2017-21:30:12:556-3	Water	Seawater	3	27.5441666666667	-97.2854722222222	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1995206/ERR1995206_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1995206/ERR1995206_2.fastq.gz	Seawater 3
ERR1995157	SAMEA4461984	ERX2055026	PRJEB15404	256318	metagenome	Illumina HiSeq 2500 paired end sequencing	ena-EXPERIMENT-TEXAS A&M CORPUS CHRISTI-31-05-2017-20:04:33:923-2	Plastic	PHA	2	27.5441666666667	-97.2854722222222	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1995157/ERR1995157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1995157/ERR1995157_2.fastq.gz	PHA 2
ERR1995158	SAMEA4461985	ERX2055027	PRJEB15404	256318	metagenome	Illumina HiSeq 2500 paired end sequencing	ena-EXPERIMENT-TEXAS A&M CORPUS CHRISTI-31-05-2017-20:04:33:923-3	Plastic	PHA	3	27.5441666666667	-97.2854722222222	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/008/ERR1995158/ERR1995158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/008/ERR1995158/ERR1995158_2.fastq.gz	PHA 3
ERR1995199	SAMEA4461987	ERX2055068	PRJEB15404	256318	metagenome	Illumina HiSeq 2500 paired end sequencing	ena-EXPERIMENT-TEXAS A&M CORPUS CHRISTI-31-05-2017-21:12:14:300-2	Non-plastic	Ceramic	2	27.5441666666667	-97.2854722222222	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/009/ERR1995199/ERR1995199_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/009/ERR1995199/ERR1995199_2.fastq.gz	Ceramic 2
ERR1995200	SAMEA4461988	ERX2055069	PRJEB15404	256318	metagenome	Illumina HiSeq 2500 paired end sequencing	ena-EXPERIMENT-TEXAS A&M CORPUS CHRISTI-31-05-2017-21:12:14:300-3	Non-plastic	Ceramic	3	27.5441666666667	-97.2854722222222	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/000/ERR1995200/ERR1995200_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/000/ERR1995200/ERR1995200_2.fastq.gz	Ceramic 3
ERR1995203	SAMEA4461982	ERX2055072	PRJEB15404	256318	metagenome	Illumina HiSeq 2500 paired end sequencing	ena-EXPERIMENT-TEXAS A&M CORPUS CHRISTI-31-05-2017-21:20:37:543-3	Plastic	PET	3	27.5441666666667	-97.2854722222222	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/003/ERR1995203/ERR1995203_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/003/ERR1995203/ERR1995203_2.fastq.gz	PET 3
ERR1995204	SAMEA4461764	ERX2055073	PRJEB15404	256318	metagenome	Illumina HiSeq 2500 paired end sequencing	ena-EXPERIMENT-TEXAS A&M CORPUS CHRISTI-31-05-2017-21:30:12:556-1	Water	Seawater	1	27.5441666666667	-97.2854722222222	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1995204/ERR1995204_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1995204/ERR1995204_2.fastq.gz	Seawater 1
ERR1995156	SAMEA4461983	ERX2055025	PRJEB15404	256318	metagenome	Illumina HiSeq 2500 paired end sequencing	ena-EXPERIMENT-TEXAS A&M CORPUS CHRISTI-31-05-2017-20:04:33:923-1	Plastic	PHA	1	27.5441666666667	-97.2854722222222	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1995156/ERR1995156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1995156/ERR1995156_2.fastq.gz	PHA 1
ERR1995198	SAMEA4461986	ERX2055067	PRJEB15404	256318	metagenome	Illumina HiSeq 2500 paired end sequencing	ena-EXPERIMENT-TEXAS A&M CORPUS CHRISTI-31-05-2017-21:12:14:300-1	Non-plastic	Ceramic	1	27.5441666666667	-97.2854722222222	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/008/ERR1995198/ERR1995198_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/008/ERR1995198/ERR1995198_2.fastq.gz	Ceramic 1
ERR1995205	SAMEA4461978	ERX2055074	PRJEB15404	256318	metagenome	Illumina HiSeq 2500 paired end sequencing	ena-EXPERIMENT-TEXAS A&M CORPUS CHRISTI-31-05-2017-21:30:12:556-2	Water	Seawater	2	27.5441666666667	-97.2854722222222	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/005/ERR1995205/ERR1995205_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/005/ERR1995205/ERR1995205_2.fastq.gz	Seawater 2
ERR3986765	SAMEA6617235	ERX3988792	PRJEB37023	256318	metagenome	Illumina HiSeq 2500 paired end sequencing: Raw reads: L1	webin-reads-L1	Non-plastic	Wood	1	54.146	11.843	ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/005/ERR3986765/ERR3986765_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/005/ERR3986765/ERR3986765_2.fastq.gz	Biofilms on wooden pellet
ERR3987193	SAMEA6617238	ERX3989118	PRJEB37023	256318	metagenome	Illumina HiSeq 2500 paired end sequencing: Raw reads: L5	webin-reads-L5	Non-plastic	Wood	5	54.097	12.151	ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/003/ERR3987193/ERR3987193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/003/ERR3987193/ERR3987193_2.fastq.gz	Biofilms on wooden pellet
ERR3987232	SAMEA6617240	ERX3989143	PRJEB37023	256318	metagenome	Illumina HiSeq 2500 paired end sequencing: Raw reads: PE2	webin-reads-PE2	Plastic	PE	2	54.181	12.087	ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/002/ERR3987232/ERR3987232_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/002/ERR3987232/ERR3987232_2.fastq.gz	Biofilms on PE
ERR3987275	SAMEA6617243	ERX3989236	PRJEB37023	256318	metagenome	Illumina HiSeq 2500 paired end sequencing: Raw reads: PS1	webin-reads-PS1	Plastic	PS	1	54.146	11.843	ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/005/ERR3987275/ERR3987275_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/005/ERR3987275/ERR3987275_2.fastq.gz	Biofilms on PS
ERR3987276	SAMEA6617244	ERX3989276	PRJEB37023	256318	metagenome	Illumina HiSeq 2500 paired end sequencing: Raw reads: PS2	webin-reads-PS2	Plastic	PS	2	54.181	12.087	ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/006/ERR3987276/ERR3987276_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/006/ERR3987276/ERR3987276_2.fastq.gz	Biofilms on PS
ERR3987103	SAMEA6617237	ERX3989046	PRJEB37023	256318	metagenome	Illumina HiSeq 2500 paired end sequencing: Raw reads: L4	webin-reads-L4	Non-plastic	Wood	4	54.106	12.096	ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/003/ERR3987103/ERR3987103_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/003/ERR3987103/ERR3987103_2.fastq.gz	Biofilms on wooden pellet
ERR3987194	SAMEA6617239	ERX3989119	PRJEB37023	256318	metagenome	Illumina HiSeq 2500 paired end sequencing: Raw reads: PE1	webin-reads-PE1	Plastic	PE	1	54.146	11.843	ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/004/ERR3987194/ERR3987194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/004/ERR3987194/ERR3987194_2.fastq.gz	Biofilms on PE
ERR3987274	SAMEA6617242	ERX3989219	PRJEB37023	256318	metagenome	Illumina HiSeq 2500 paired end sequencing: Raw reads: PE5	webin-reads-PE5	Plastic	PE	5	54.097	12.151	ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/004/ERR3987274/ERR3987274_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/004/ERR3987274/ERR3987274_2.fastq.gz	Biofilms on PE
ERR3987277	SAMEA6617245	ERX3989277	PRJEB37023	256318	metagenome	Illumina HiSeq 2500 paired end sequencing: Raw reads: PS4	webin-reads-PS4	Plastic	PS	4	54.106	12.096	ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/007/ERR3987277/ERR3987277_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/007/ERR3987277/ERR3987277_2.fastq.gz	Biofilms on PS
ERR3986938	SAMEA6617236	ERX3988965	PRJEB37023	256318	metagenome	Illumina HiSeq 2500 paired end sequencing: Raw reads: L2	webin-reads-L2	Non-plastic	Wood	2	54.181	12.087	ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/008/ERR3986938/ERR3986938_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/008/ERR3986938/ERR3986938_2.fastq.gz	Biofilms on wooden pellet
ERR3987233	SAMEA6617241	ERX3989144	PRJEB37023	256318	metagenome	Illumina HiSeq 2500 paired end sequencing: Raw reads: PE4	webin-reads-PE4	Plastic	PE	4	54.106	12.096	ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/003/ERR3987233/ERR3987233_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/003/ERR3987233/ERR3987233_2.fastq.gz	Biofilms on PE
ERR3987278	SAMEA6617246	ERX3989278	PRJEB37023	256318	metagenome	Illumina HiSeq 2500 paired end sequencing: Raw reads: PS5	webin-reads-PS5	Plastic	PS	5	54.097	12.151	ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/008/ERR3987278/ERR3987278_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR398/008/ERR3987278/ERR3987278_2.fastq.gz	Biofilms on PS
ERR4801149	SAMEA7532575	ERX4670870	PRJEB41132	408172	marine metagenome	Illumina HiSeq 2500 sequencing: qiita_ptid_9298:13282.10.PCL.A	13282.10.PCL.A	Plastic	PCL	A	-33.084	151.522	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/009/ERR4801149/ERR4801149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/009/ERR4801149/ERR4801149_2.fastq.gz	13282.10.PCL.A
ERR4801152	SAMEA7532578	ERX4670873	PRJEB41132	408172	marine metagenome	Illumina HiSeq 2500 sequencing: qiita_ptid_9298:13282.13.Wood.A	13282.13.Wood.A	Non-plastic	Wood	A	-33.084	151.522	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/002/ERR4801152/ERR4801152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/002/ERR4801152/ERR4801152_2.fastq.gz	13282.13.Wood.A
ERR4801155	SAMEA7532581	ERX4670876	PRJEB41132	408172	marine metagenome	Illumina HiSeq 2500 sequencing: qiita_ptid_9298:13282.16.Plank	13282.16.Plank	Water	Seawater	ABC	-33.075	151.548	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/005/ERR4801155/ERR4801155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/005/ERR4801155/ERR4801155_2.fastq.gz	13282.16.Plank
ERR4801158	SAMEA7532584	ERX4670879	PRJEB41132	408172	marine metagenome	Illumina HiSeq 2500 sequencing: qiita_ptid_9298:13282.4.PS.A	13282.4.PS.A	Plastic	PS	A	-33.084	151.522	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/008/ERR4801158/ERR4801158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/008/ERR4801158/ERR4801158_2.fastq.gz	13282.4.PS.A
ERR4801161	SAMEA7532587	ERX4670882	PRJEB41132	408172	marine metagenome	Illumina HiSeq 2500 sequencing: qiita_ptid_9298:13282.7.PVC.A	13282.7.PVC.A	Plastic	PVC	A	-33.084	151.522	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/001/ERR4801161/ERR4801161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/001/ERR4801161/ERR4801161_2.fastq.gz	13282.7.PVC.A
ERR4801163	SAMEA7532589	ERX4670884	PRJEB41132	408172	marine metagenome	Illumina HiSeq 2500 sequencing: qiita_ptid_9298:13282.9.PVC.C	13282.9.PVC.C	Plastic	PVC	C	-33.142	151.537	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/003/ERR4801163/ERR4801163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/003/ERR4801163/ERR4801163_2.fastq.gz	13282.9.PVC.C
ERR4801148	SAMEA7532574	ERX4670869	PRJEB41132	408172	marine metagenome	Illumina HiSeq 2500 sequencing: qiita_ptid_9298:13282.1.PP.A	13282.1.PP.A	Plastic	PP	A	-33.084	151.522	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/008/ERR4801148/ERR4801148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/008/ERR4801148/ERR4801148_2.fastq.gz	13282.1.PP.A
ERR4801150	SAMEA7532576	ERX4670871	PRJEB41132	408172	marine metagenome	Illumina HiSeq 2500 sequencing: qiita_ptid_9298:13282.11.PCL.B	13282.11.PCL.B	Plastic	PCL	B	-32.998	151.586	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/000/ERR4801150/ERR4801150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/000/ERR4801150/ERR4801150_2.fastq.gz	13282.11.PCL.B
ERR4801153	SAMEA7532579	ERX4670874	PRJEB41132	408172	marine metagenome	Illumina HiSeq 2500 sequencing: qiita_ptid_9298:13282.14.Wood.B	13282.14.Wood.B	Non-plastic	Wood	B	-32.998	151.586	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/003/ERR4801153/ERR4801153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/003/ERR4801153/ERR4801153_2.fastq.gz	13282.14.Wood.B
ERR4801154	SAMEA7532580	ERX4670875	PRJEB41132	408172	marine metagenome	Illumina HiSeq 2500 sequencing: qiita_ptid_9298:13282.15.Wood.C	13282.15.Wood.C	Non-plastic	Wood	C	-33.142	151.537	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/004/ERR4801154/ERR4801154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/004/ERR4801154/ERR4801154_2.fastq.gz	13282.15.Wood.C
ERR4801156	SAMEA7532582	ERX4670877	PRJEB41132	408172	marine metagenome	Illumina HiSeq 2500 sequencing: qiita_ptid_9298:13282.2.PP.B	13282.2.PP.B	Plastic	PP	B	-32.998	151.586	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/006/ERR4801156/ERR4801156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/006/ERR4801156/ERR4801156_2.fastq.gz	13282.2.PP.B
ERR4801151	SAMEA7532577	ERX4670872	PRJEB41132	408172	marine metagenome	Illumina HiSeq 2500 sequencing: qiita_ptid_9298:13282.12.PCL.C	13282.12.PCL.C	Plastic	PCL	C	-33.142	151.537	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/001/ERR4801151/ERR4801151_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/001/ERR4801151/ERR4801151_2.fastq.gz	13282.12.PCL.C
ERR4801157	SAMEA7532583	ERX4670878	PRJEB41132	408172	marine metagenome	Illumina HiSeq 2500 sequencing: qiita_ptid_9298:13282.3.PP.C	13282.3.PP.C	Plastic	PP	C	-33.142	151.537	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/007/ERR4801157/ERR4801157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/007/ERR4801157/ERR4801157_2.fastq.gz	13282.3.PP.C
ERR4801159	SAMEA7532585	ERX4670880	PRJEB41132	408172	marine metagenome	Illumina HiSeq 2500 sequencing: qiita_ptid_9298:13282.5.PS.B	13282.5.PS.B	Plastic	PS	B	-32.998	151.586	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/009/ERR4801159/ERR4801159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/009/ERR4801159/ERR4801159_2.fastq.gz	13282.5.PS.B
ERR4801160	SAMEA7532586	ERX4670881	PRJEB41132	408172	marine metagenome	Illumina HiSeq 2500 sequencing: qiita_ptid_9298:13282.6.PS.C	13282.6.PS.C	Plastic	PS	C	-33.142	151.537	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/000/ERR4801160/ERR4801160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/000/ERR4801160/ERR4801160_2.fastq.gz	13282.6.PS.C
ERR4801162	SAMEA7532588	ERX4670883	PRJEB41132	408172	marine metagenome	Illumina HiSeq 2500 sequencing: qiita_ptid_9298:13282.8.PVC.B	13282.8.PVC.B	Plastic	PVC	B	-32.998	151.586	ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/002/ERR4801162/ERR4801162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR480/002/ERR4801162/ERR4801162_2.fastq.gz	13282.8.PVC.B
ERR10466837	SAMEA111547624	ERX9988697	PRJEB52400	1342751	plastisphere metagenome	Illumina NovaSeq 6000 sequencing	W-LDPE_2	Plastic	LDPE	Downstream_1km_wastewater	52.354944	-1.51425	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/037/ERR10466837/ERR10466837_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/037/ERR10466837/ERR10466837_2.fastq.gz	W-LDPE_2
ERR10466841	SAMEA111547628	ERX9988701	PRJEB52400	1342751	plastisphere metagenome	Illumina NovaSeq 6000 sequencing	LDPE_3	Plastic	LDPE	Downstream_1km_wastewater	52.354944	-1.51425	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/041/ERR10466841/ERR10466841_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/041/ERR10466841/ERR10466841_2.fastq.gz	LDPE_3
ERR10466843	SAMEA111547630	ERX9988703	PRJEB52400	449393	freshwater metagenome	Illumina NovaSeq 6000 sequencing	Water_2	Water	Freshwater	Downstream_1km_wastewater	52.354944	-1.51425	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/043/ERR10466843/ERR10466843_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/043/ERR10466843/ERR10466843_2.fastq.gz	Water_2
ERR10466838	SAMEA111547625	ERX9988698	PRJEB52400	1342751	plastisphere metagenome	Illumina NovaSeq 6000 sequencing	W-LDPE_3	Plastic	LDPE	Downstream_1km_wastewater	52.354944	-1.51425	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/038/ERR10466838/ERR10466838_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/038/ERR10466838/ERR10466838_2.fastq.gz	W-LDPE_3
ERR10466842	SAMEA111547629	ERX9988702	PRJEB52400	449393	freshwater metagenome	Illumina NovaSeq 6000 sequencing	Water_1	Water	Freshwater	Downstream_1km_wastewater	52.354944	-1.51425	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/042/ERR10466842/ERR10466842_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/042/ERR10466842/ERR10466842_2.fastq.gz	Water_1
ERR10466844	SAMEA111547631	ERX9988704	PRJEB52400	449393	freshwater metagenome	Illumina NovaSeq 6000 sequencing	Water_3	Water	Freshwater	Downstream_1km_wastewater	52.354944	-1.51425	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/044/ERR10466844/ERR10466844_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/044/ERR10466844/ERR10466844_2.fastq.gz	Water_3
ERR10466833	SAMEA111547620	ERX9988693	PRJEB52400	718308	biofilm metagenome	Illumina NovaSeq 6000 sequencing	Wood_1	Non-plastic	Wood	Downstream_1km_wastewater	52.354944	-1.51425	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/033/ERR10466833/ERR10466833_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/033/ERR10466833/ERR10466833_2.fastq.gz	Wood_1
ERR10466834	SAMEA111547621	ERX9988694	PRJEB52400	718308	biofilm metagenome	Illumina NovaSeq 6000 sequencing	Wood_2	Non-plastic	Wood	Downstream_1km_wastewater	52.354944	-1.51425	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/034/ERR10466834/ERR10466834_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/034/ERR10466834/ERR10466834_2.fastq.gz	Wood_2
ERR10466835	SAMEA111547622	ERX9988695	PRJEB52400	718308	biofilm metagenome	Illumina NovaSeq 6000 sequencing	Wood_3	Non-plastic	Wood	Downstream_1km_wastewater	52.354944	-1.51425	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/035/ERR10466835/ERR10466835_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/035/ERR10466835/ERR10466835_2.fastq.gz	Wood_3
ERR10466836	SAMEA111547623	ERX9988696	PRJEB52400	1342751	plastisphere metagenome	Illumina NovaSeq 6000 sequencing	W-LDPE_1	Plastic	LDPE	Downstream_1km_wastewater	52.354944	-1.51425	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/036/ERR10466836/ERR10466836_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/036/ERR10466836/ERR10466836_2.fastq.gz	W-LDPE_1
ERR10466839	SAMEA111547626	ERX9988699	PRJEB52400	1342751	plastisphere metagenome	Illumina NovaSeq 6000 sequencing	LDPE_1	Plastic	LDPE	Downstream_1km_wastewater	52.354944	-1.51425	ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/039/ERR10466839/ERR10466839_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/039/ERR10466839/ERR10466839_2.fastq.gz	LDPE_1
